DEPADM;DepBol;NomeDepBol;codRMet;CODESC;NOMESC;SERIE_ANO;cod_per;periodo;co_comp;ds_comp;medprof
1;1;Rede Estadual;3;920630;FLAVIO DE CARVALHO;9º Ano EF;9;GERAL;2;MATEMÁTICA;259,5
1;1;Rede Estadual;3;920630;FLAVIO DE CARVALHO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;280,1
1;1;Rede Estadual;3;920630;FLAVIO DE CARVALHO;EM-3ª série;9;GERAL;2;MATEMÁTICA;282,6
1;1;Rede Estadual;3;920642;MARIA DO CARMO RICCI VON ZUBEN PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;286,3
1;1;Rede Estadual;3;920642;MARIA DO CARMO RICCI VON ZUBEN PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;295,9
1;1;Rede Estadual;3;920666;JOSE DE CAMPOS PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;275,6
1;1;Rede Estadual;3;920666;JOSE DE CAMPOS PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;294,7
1;1;Rede Estadual;3;920678;CYRIACO SCARANELLO PIRES CONEGO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;250,2
1;1;Rede Estadual;3;920678;CYRIACO SCARANELLO PIRES CONEGO;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,2
1;1;Rede Estadual;3;920678;CYRIACO SCARANELLO PIRES CONEGO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;276,7
1;1;Rede Estadual;3;920678;CYRIACO SCARANELLO PIRES CONEGO;EM-3ª série;9;GERAL;2;MATEMÁTICA;272,9
1;1;Rede Estadual;5;920757;THEREZINHA APPARECIDA VILLANI DE CAMARGO PROFA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;230,6
1;1;Rede Estadual;5;920757;THEREZINHA APPARECIDA VILLANI DE CAMARGO PROFA;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,8
1;1;Rede Estadual;5;920757;THEREZINHA APPARECIDA VILLANI DE CAMARGO PROFA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;295
1;1;Rede Estadual;5;920757;THEREZINHA APPARECIDA VILLANI DE CAMARGO PROFA;EM-3ª série;9;GERAL;2;MATEMÁTICA;305,3
1;1;Rede Estadual;5;920770;MELLITA LOBENWEIN BRASILIENSE PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;273,2
1;1;Rede Estadual;5;920770;MELLITA LOBENWEIN BRASILIENSE PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;302,1
1;1;Rede Estadual;5;920782;EDUIR BENEDICTO SCARPARI PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;252,9
1;1;Rede Estadual;5;920782;EDUIR BENEDICTO SCARPARI PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;253,4
1;1;Rede Estadual;5;920782;EDUIR BENEDICTO SCARPARI PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;284,8
1;1;Rede Estadual;5;920782;EDUIR BENEDICTO SCARPARI PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;284,6
1;1;Rede Estadual;5;920794;CAROLINA MENDES THAME PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;258,9
1;1;Rede Estadual;5;920794;CAROLINA MENDES THAME PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;268
1;1;Rede Estadual;5;920794;CAROLINA MENDES THAME PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;309,1
1;1;Rede Estadual;5;920794;CAROLINA MENDES THAME PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;299
1;1;Rede Estadual;5;920800;AVELINA PALMA LOSSO PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;243,7
1;1;Rede Estadual;5;920800;AVELINA PALMA LOSSO PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;258,2
1;1;Rede Estadual;5;920800;AVELINA PALMA LOSSO PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;282,2
1;1;Rede Estadual;5;920800;AVELINA PALMA LOSSO PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;274,5
1;1;Rede Estadual;7;920940;ANTHENOR FRUET PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;247,4
1;1;Rede Estadual;7;920940;ANTHENOR FRUET PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,2
1;1;Rede Estadual;7;920940;ANTHENOR FRUET PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;281,8
1;1;Rede Estadual;7;920940;ANTHENOR FRUET PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;272,7
1;1;Rede Estadual;1;920997;JESUS JOSE ATTAB PROFESSOR;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;170,4
1;1;Rede Estadual;1;920997;JESUS JOSE ATTAB PROFESSOR;3º Ano EF;9;GERAL;2;MATEMÁTICA;204,3
1;1;Rede Estadual;1;920997;JESUS JOSE ATTAB PROFESSOR;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;194,6
1;1;Rede Estadual;1;920997;JESUS JOSE ATTAB PROFESSOR;5º Ano EF;9;GERAL;2;MATEMÁTICA;204,3
1;1;Rede Estadual;1;920997;JESUS JOSE ATTAB PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;231
1;1;Rede Estadual;1;920997;JESUS JOSE ATTAB PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;229,3
1;1;Rede Estadual;1;920997;JESUS JOSE ATTAB PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;267,4
1;1;Rede Estadual;1;920997;JESUS JOSE ATTAB PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;263,8
1;1;Rede Estadual;1;921002;ALADINO POLON;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;245,9
1;1;Rede Estadual;1;921002;ALADINO POLON;9º Ano EF;9;GERAL;2;MATEMÁTICA;247,4
1;1;Rede Estadual;1;921002;ALADINO POLON;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;262,8
1;1;Rede Estadual;1;921002;ALADINO POLON;EM-3ª série;9;GERAL;2;MATEMÁTICA;258,8
1;1;Rede Estadual;1;921026;PEDRO PAULO DE AGUIAR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;233,9
1;1;Rede Estadual;1;921026;PEDRO PAULO DE AGUIAR;9º Ano EF;9;GERAL;2;MATEMÁTICA;235,5
1;1;Rede Estadual;1;921026;PEDRO PAULO DE AGUIAR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;254,1
1;1;Rede Estadual;1;921026;PEDRO PAULO DE AGUIAR;EM-3ª série;9;GERAL;2;MATEMÁTICA;252,8
1;1;Rede Estadual;1;921038;LUIZ ALEXANDRE DOS SANTOS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;247,6
1;1;Rede Estadual;1;921038;LUIZ ALEXANDRE DOS SANTOS;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,8
1;1;Rede Estadual;1;921038;LUIZ ALEXANDRE DOS SANTOS;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;275,4
1;1;Rede Estadual;1;921038;LUIZ ALEXANDRE DOS SANTOS;EM-3ª série;9;GERAL;2;MATEMÁTICA;269,2
1;1;Rede Estadual;1;921048;FRANCISCO MILTON DE ANDRADE;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;213,2
1;1;Rede Estadual;1;921048;FRANCISCO MILTON DE ANDRADE;5º Ano EF;9;GERAL;2;MATEMÁTICA;218,5
1;1;Rede Estadual;1;921048;FRANCISCO MILTON DE ANDRADE;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;239,1
1;1;Rede Estadual;1;921048;FRANCISCO MILTON DE ANDRADE;9º Ano EF;9;GERAL;2;MATEMÁTICA;250,7
1;1;Rede Estadual;1;921048;FRANCISCO MILTON DE ANDRADE;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;277,4
1;1;Rede Estadual;1;921048;FRANCISCO MILTON DE ANDRADE;EM-3ª série;9;GERAL;2;MATEMÁTICA;276,1
1;1;Rede Estadual;1;921051;MARIA ISABEL NEVES BASTOS PROFA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;238,8
1;1;Rede Estadual;1;921051;MARIA ISABEL NEVES BASTOS PROFA;9º Ano EF;9;GERAL;2;MATEMÁTICA;245,7
1;1;Rede Estadual;1;921051;MARIA ISABEL NEVES BASTOS PROFA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;282,9
1;1;Rede Estadual;1;921051;MARIA ISABEL NEVES BASTOS PROFA;EM-3ª série;9;GERAL;2;MATEMÁTICA;288,2
1;1;Rede Estadual;1;921063;ALZIRA FERNANDES SCUNGISQUI;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;244,5
1;1;Rede Estadual;1;921063;ALZIRA FERNANDES SCUNGISQUI;9º Ano EF;9;GERAL;2;MATEMÁTICA;242,2
1;1;Rede Estadual;1;921063;ALZIRA FERNANDES SCUNGISQUI;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;268,5
1;1;Rede Estadual;1;921063;ALZIRA FERNANDES SCUNGISQUI;EM-3ª série;9;GERAL;2;MATEMÁTICA;262,8
1;1;Rede Estadual;1;921087;JACQUES YVES COUSTEAU COMANDANTE;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;183,3
1;1;Rede Estadual;1;921087;JACQUES YVES COUSTEAU COMANDANTE;5º Ano EF;9;GERAL;2;MATEMÁTICA;188,9
1;1;Rede Estadual;1;921087;JACQUES YVES COUSTEAU COMANDANTE;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;230,6
1;1;Rede Estadual;1;921087;JACQUES YVES COUSTEAU COMANDANTE;9º Ano EF;9;GERAL;2;MATEMÁTICA;230
1;1;Rede Estadual;1;921087;JACQUES YVES COUSTEAU COMANDANTE;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;231,4
1;1;Rede Estadual;1;921087;JACQUES YVES COUSTEAU COMANDANTE;EM-3ª série;9;GERAL;2;MATEMÁTICA;234
1;1;Rede Estadual;1;921105;AYRTON SENNA DA SILVA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;228,6
1;1;Rede Estadual;1;921105;AYRTON SENNA DA SILVA;9º Ano EF;9;GERAL;2;MATEMÁTICA;239
1;1;Rede Estadual;1;921105;AYRTON SENNA DA SILVA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;266,5
1;1;Rede Estadual;1;921105;AYRTON SENNA DA SILVA;EM-3ª série;9;GERAL;2;MATEMÁTICA;281
1;1;Rede Estadual;1;921117;ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;192,9
1;1;Rede Estadual;1;921117;ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR;3º Ano EF;9;GERAL;2;MATEMÁTICA;226
1;1;Rede Estadual;1;921117;ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;207,3
1;1;Rede Estadual;1;921117;ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR;5º Ano EF;9;GERAL;2;MATEMÁTICA;215,1
1;1;Rede Estadual;1;921117;ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;262,6
1;1;Rede Estadual;1;921117;ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;263,8
1;1;Rede Estadual;1;921129;JOAO RONCON;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;256,2
1;1;Rede Estadual;1;921129;JOAO RONCON;9º Ano EF;9;GERAL;2;MATEMÁTICA;268,4
1;1;Rede Estadual;1;921129;JOAO RONCON;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;294,9
1;1;Rede Estadual;1;921129;JOAO RONCON;EM-3ª série;9;GERAL;2;MATEMÁTICA;298,4
1;1;Rede Estadual;1;921130;ANCHIETA PADRE;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;261,8
1;1;Rede Estadual;1;921130;ANCHIETA PADRE;9º Ano EF;9;GERAL;2;MATEMÁTICA;261,7
1;1;Rede Estadual;1;921130;ANCHIETA PADRE;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;287,5
1;1;Rede Estadual;1;921130;ANCHIETA PADRE;EM-3ª série;9;GERAL;2;MATEMÁTICA;274,9
1;1;Rede Estadual;1;921154;FERNANDO MILANO PROFESSOR;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;183,6
1;1;Rede Estadual;1;921154;FERNANDO MILANO PROFESSOR;3º Ano EF;9;GERAL;2;MATEMÁTICA;187
1;1;Rede Estadual;1;921154;FERNANDO MILANO PROFESSOR;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;199,5
1;1;Rede Estadual;1;921154;FERNANDO MILANO PROFESSOR;5º Ano EF;9;GERAL;2;MATEMÁTICA;206,9
1;1;Rede Estadual;1;921154;FERNANDO MILANO PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;271,2
1;1;Rede Estadual;1;921154;FERNANDO MILANO PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;278,6
1;1;Rede Estadual;1;921154;FERNANDO MILANO PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;314,4
1;1;Rede Estadual;1;921154;FERNANDO MILANO PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;308,9
1;1;Rede Estadual;3;921178;EDUARDO SILVA PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;251,9
1;1;Rede Estadual;3;921178;EDUARDO SILVA PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;253,5
1;1;Rede Estadual;3;921178;EDUARDO SILVA PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;280
1;1;Rede Estadual;3;921178;EDUARDO SILVA PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;288,7
1;1;Rede Estadual;5;921185;FERNANDO AMOS SIRIANI DR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;249
1;1;Rede Estadual;5;921185;FERNANDO AMOS SIRIANI DR;9º Ano EF;9;GERAL;2;MATEMÁTICA;250,2
1;1;Rede Estadual;5;921185;FERNANDO AMOS SIRIANI DR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;286,4
1;1;Rede Estadual;5;921185;FERNANDO AMOS SIRIANI DR;EM-3ª série;9;GERAL;2;MATEMÁTICA;283,5
1;1;Rede Estadual;5;921221;OCTACILIO ALVES DE ALMEIDA PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;243,8
1;1;Rede Estadual;5;921221;OCTACILIO ALVES DE ALMEIDA PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,3
1;1;Rede Estadual;5;921221;OCTACILIO ALVES DE ALMEIDA PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;266,4
1;1;Rede Estadual;5;921221;OCTACILIO ALVES DE ALMEIDA PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;269,1
1;1;Rede Estadual;1;921257;AMALIA MARIA DOS SANTOS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;230,1
1;1;Rede Estadual;1;921257;AMALIA MARIA DOS SANTOS;9º Ano EF;9;GERAL;2;MATEMÁTICA;230,4
1;1;Rede Estadual;1;921257;AMALIA MARIA DOS SANTOS;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;264,7
1;1;Rede Estadual;1;921257;AMALIA MARIA DOS SANTOS;EM-3ª série;9;GERAL;2;MATEMÁTICA;263,7
1;1;Rede Estadual;4;921282;NAJLA JAMILE SANTOS MACHADO DE ARAUJO PROFESSORA;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;197,4
1;1;Rede Estadual;4;921282;NAJLA JAMILE SANTOS MACHADO DE ARAUJO PROFESSORA;3º Ano EF;9;GERAL;2;MATEMÁTICA;234,9
1;1;Rede Estadual;4;921282;NAJLA JAMILE SANTOS MACHADO DE ARAUJO PROFESSORA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;222,2
1;1;Rede Estadual;4;921282;NAJLA JAMILE SANTOS MACHADO DE ARAUJO PROFESSORA;5º Ano EF;9;GERAL;2;MATEMÁTICA;244,3
1;1;Rede Estadual;1;921312;ÁLVARO SIMÕES;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;251,4
1;1;Rede Estadual;1;921312;ÁLVARO SIMÕES;9º Ano EF;9;GERAL;2;MATEMÁTICA;240,5
1;1;Rede Estadual;1;921312;ÁLVARO SIMÕES;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;268,9
1;1;Rede Estadual;1;921312;ÁLVARO SIMÕES;EM-3ª série;9;GERAL;2;MATEMÁTICA;266,9
1;1;Rede Estadual;1;921324;LUCAS ROSCHEL RASQUINHO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;252,9
1;1;Rede Estadual;1;921324;LUCAS ROSCHEL RASQUINHO;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,5
1;1;Rede Estadual;1;921324;LUCAS ROSCHEL RASQUINHO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;273
1;1;Rede Estadual;1;921324;LUCAS ROSCHEL RASQUINHO;EM-3ª série;9;GERAL;2;MATEMÁTICA;263,3
1;1;Rede Estadual;1;921336;LAURA DA PURIFICACAO DE CASTRO MENDES PROFESSORA;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;178,7
1;1;Rede Estadual;1;921336;LAURA DA PURIFICACAO DE CASTRO MENDES PROFESSORA;3º Ano EF;9;GERAL;2;MATEMÁTICA;220,7
1;1;Rede Estadual;1;921336;LAURA DA PURIFICACAO DE CASTRO MENDES PROFESSORA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;218,1
1;1;Rede Estadual;1;921336;LAURA DA PURIFICACAO DE CASTRO MENDES PROFESSORA;5º Ano EF;9;GERAL;2;MATEMÁTICA;224,3
1;1;Rede Estadual;1;921361;ODNEI MARIA MARTINS SANTURBANO PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;234,7
1;1;Rede Estadual;1;921361;ODNEI MARIA MARTINS SANTURBANO PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;247,4
1;1;Rede Estadual;5;921373;MARIA APARECIDA MASCHIETTO OKAZAKI PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;230,1
1;1;Rede Estadual;5;921373;MARIA APARECIDA MASCHIETTO OKAZAKI PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;237,5
1;1;Rede Estadual;5;921373;MARIA APARECIDA MASCHIETTO OKAZAKI PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;275,1
1;1;Rede Estadual;5;921373;MARIA APARECIDA MASCHIETTO OKAZAKI PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;277,1
1;1;Rede Estadual;1;921385;ELISIO DE OLIVEIRA NEVES VEREADOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;263,4
1;1;Rede Estadual;1;921385;ELISIO DE OLIVEIRA NEVES VEREADOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;262,1
1;1;Rede Estadual;1;921385;ELISIO DE OLIVEIRA NEVES VEREADOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;297,3
1;1;Rede Estadual;1;921385;ELISIO DE OLIVEIRA NEVES VEREADOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;292,6
1;1;Rede Estadual;1;921397;AUGUSTO DE OLIVEIRA JORDAO PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;251,2
1;1;Rede Estadual;1;921397;AUGUSTO DE OLIVEIRA JORDAO PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;260
1;1;Rede Estadual;1;921397;AUGUSTO DE OLIVEIRA JORDAO PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;278,7
1;1;Rede Estadual;1;921397;AUGUSTO DE OLIVEIRA JORDAO PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;271
1;1;Rede Estadual;1;921415;ALVARO TRINDADE DE OLIVEIRA PROFESSOR;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;214,2
1;1;Rede Estadual;1;921415;ALVARO TRINDADE DE OLIVEIRA PROFESSOR;3º Ano EF;9;GERAL;2;MATEMÁTICA;232,3
1;1;Rede Estadual;1;921415;ALVARO TRINDADE DE OLIVEIRA PROFESSOR;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;223,6
1;1;Rede Estadual;1;921415;ALVARO TRINDADE DE OLIVEIRA PROFESSOR;5º Ano EF;9;GERAL;2;MATEMÁTICA;237,9
1;1;Rede Estadual;1;921427;NATALINO FIDENCIO PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;245,1
1;1;Rede Estadual;1;921427;NATALINO FIDENCIO PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;247,5
1;1;Rede Estadual;1;921427;NATALINO FIDENCIO PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;279,3
1;1;Rede Estadual;1;921427;NATALINO FIDENCIO PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;267,1
1;1;Rede Estadual;1;921439;PAULO DA COSTA PAN CHACON PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;223,2
1;1;Rede Estadual;1;921439;PAULO DA COSTA PAN CHACON PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;235,3
1;1;Rede Estadual;1;921439;PAULO DA COSTA PAN CHACON PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;252,6
1;1;Rede Estadual;1;921439;PAULO DA COSTA PAN CHACON PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;249,9
1;1;Rede Estadual;1;921440;GIUSEPPE ANGELO BERTOLLI PADRE;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;230,5
1;1;Rede Estadual;1;921440;GIUSEPPE ANGELO BERTOLLI PADRE;9º Ano EF;9;GERAL;2;MATEMÁTICA;237,2
1;1;Rede Estadual;1;921440;GIUSEPPE ANGELO BERTOLLI PADRE;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;266,7
1;1;Rede Estadual;1;921440;GIUSEPPE ANGELO BERTOLLI PADRE;EM-3ª série;9;GERAL;2;MATEMÁTICA;265,3
1;1;Rede Estadual;1;921464;CONJUNTO HABITACIONAL CARRAOZINHO;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;179
1;1;Rede Estadual;1;921464;CONJUNTO HABITACIONAL CARRAOZINHO;3º Ano EF;9;GERAL;2;MATEMÁTICA;190,8
1;1;Rede Estadual;1;921464;CONJUNTO HABITACIONAL CARRAOZINHO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;206,5
1;1;Rede Estadual;1;921464;CONJUNTO HABITACIONAL CARRAOZINHO;5º Ano EF;9;GERAL;2;MATEMÁTICA;209,7
1;1;Rede Estadual;1;921476;CIDADE SOIMCO II;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;239,1
1;1;Rede Estadual;1;921476;CIDADE SOIMCO II;9º Ano EF;9;GERAL;2;MATEMÁTICA;240,3
1;1;Rede Estadual;1;921476;CIDADE SOIMCO II;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;274,4
1;1;Rede Estadual;1;921476;CIDADE SOIMCO II;EM-3ª série;9;GERAL;2;MATEMÁTICA;264,4
1;1;Rede Estadual;1;921497;DULCE MARIA SAMPAIO PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;231
1;1;Rede Estadual;1;921497;DULCE MARIA SAMPAIO PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;237,1
1;1;Rede Estadual;1;921497;DULCE MARIA SAMPAIO PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;267,4
1;1;Rede Estadual;1;921497;DULCE MARIA SAMPAIO PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;261,8
1;1;Rede Estadual;1;921518;JOSE CAMILO DE ANDRADE;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;175,7
1;1;Rede Estadual;1;921518;JOSE CAMILO DE ANDRADE;3º Ano EF;9;GERAL;2;MATEMÁTICA;202,4
1;1;Rede Estadual;1;921518;JOSE CAMILO DE ANDRADE;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;198,1
1;1;Rede Estadual;1;921518;JOSE CAMILO DE ANDRADE;5º Ano EF;9;GERAL;2;MATEMÁTICA;206,7
1;1;Rede Estadual;1;921518;JOSE CAMILO DE ANDRADE;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;220,1
1;1;Rede Estadual;1;921518;JOSE CAMILO DE ANDRADE;9º Ano EF;9;GERAL;2;MATEMÁTICA;221,9
1;1;Rede Estadual;1;921543;NELSON MONTEIRO PALMA PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;265,5
1;1;Rede Estadual;1;921543;NELSON MONTEIRO PALMA PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;263,8
1;1;Rede Estadual;1;921543;NELSON MONTEIRO PALMA PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;278,1
1;1;Rede Estadual;1;921543;NELSON MONTEIRO PALMA PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;278,1
1;1;Rede Estadual;3;921567;WILSON CAMARGO PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;239,6
1;1;Rede Estadual;3;921567;WILSON CAMARGO PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;253,4
1;1;Rede Estadual;3;921567;WILSON CAMARGO PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;270,9
1;1;Rede Estadual;3;921567;WILSON CAMARGO PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;290
1;1;Rede Estadual;5;921579;FRANCA FRANCHI PROFA;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;190,2
1;1;Rede Estadual;5;921579;FRANCA FRANCHI PROFA;3º Ano EF;9;GERAL;2;MATEMÁTICA;194,6
1;1;Rede Estadual;5;921579;FRANCA FRANCHI PROFA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;217
1;1;Rede Estadual;5;921579;FRANCA FRANCHI PROFA;5º Ano EF;9;GERAL;2;MATEMÁTICA;239
1;1;Rede Estadual;5;921579;FRANCA FRANCHI PROFA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;287,6
